State,District,Year,Crop,Area_Hectare,Production_Tonnes,Yield_Tonnes_per_Hectare,primary_soil_type,secondary_soil_type,ph_level,organic_matter_percent,nitrogen_level,phosphorus_level,potassium_level,water_holding_capacity_percent,drainage,erosion_risk,salinity_level,texture,depth_cm,elevation_meters,slope_percent,cation_exchange_capacity,bulk_density,infiltration_rate_mm_per_hour,available_water_capacity_mm,micronutrient_status,soil_temperature_celsius,major_constraints,land_use_pattern,irrigation_potential,groundwater_depth_meters,total_annual_rainfall,kharif_rainfall,rabi_rainfall,summer_rainfall,avg_annual_soil_moisture,avg_kharif_moisture,avg_rabi_moisture,avg_summer_moisture
meghalaya,east_garo_hills,2001,potato,120.0,932.0,7.77,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2001,sugarcane,27.0,75.0,2.78,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2001,sweet_potato,260.0,810.0,3.12,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2001,tapioca,1473.0,7468.0,5.07,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2001,tobacco,251.0,161.0,0.64,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2001,turmeric,113.0,628.0,5.56,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,banana,1102.0,14960.0,13.58,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,cashewnut,104.0,102.0,0.98,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,citrus_fruit,230.0,1028.0,4.47,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,dry_chillies,328.0,196.0,0.6,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,papaya,137.0,1240.0,9.05,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,pineapple,877.0,14917.0,17.01,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,potato,118.0,917.0,7.77,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,sugarcane,24.0,66.0,2.75,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,sweet_potato,258.0,804.0,3.12,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,tapioca,1478.0,7538.0,5.1,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,tobacco,244.0,157.0,0.64,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2002,turmeric,115.0,630.0,5.48,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,arecanut,787.0,885.0,1.12,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,banana,1158.0,15285.0,13.2,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,cashewnut,134.0,131.0,0.98,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,citrus_fruit,271.0,1106.0,4.08,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,dry_chillies,329.0,197.0,0.6,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,papaya,154.0,1267.0,8.23,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,pineapple,894.0,15101.0,16.89,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,potato,121.0,939.0,7.76,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,sugarcane,24.0,66.0,2.75,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,sweet_potato,261.0,814.0,3.12,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,tapioca,1486.0,7528.0,5.07,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,tobacco,238.0,153.0,0.64,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2003,turmeric,104.0,576.0,5.54,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,arecanut,802.0,905.0,1.13,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,banana,1538.0,15733.0,10.23,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,black_pepper,58.0,96.0,1.66,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,coriander,16.0,86.0,5.38,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,dry_chillies,332.0,199.0,0.6,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,garlic,62.0,80.0,1.29,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,potato,121.0,938.0,7.75,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,sugarcane,21.0,53.0,2.52,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,sweet_potato,267.0,832.0,3.12,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,tapioca,1471.0,7502.0,5.1,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,tobacco,237.0,155.0,0.65,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2004,turmeric,128.0,578.0,4.52,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2005,arecanut,1020.0,1153.0,1.13,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2005,banana,1568.0,18286.0,11.66,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2005,dry_chillies,332.0,197.0,0.59,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2005,potato,128.0,993.0,7.76,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2005,sugarcane,21.0,57.0,2.71,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2005,sweet_potato,270.0,828.0,3.07,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2005,tapioca,1476.0,7528.0,5.1,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2005,tobacco,230.0,150.0,0.65,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2005,turmeric,103.0,568.0,5.51,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2006,sugarcane,27.0,74.0,2.74,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2007,sugarcane,32.0,87.0,2.72,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2007,tobacco,222.0,145.0,0.65,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2008,arecanut,1107.0,1258.0,1.14,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2008,banana,1575.0,18412.0,11.69,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2008,dry_chillies,340.0,204.0,0.6,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2008,potato,138.0,1070.0,7.75,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2008,sugarcane,34.0,93.0,2.74,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2008,sweet_potato,260.0,810.0,3.12,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2008,tapioca,1633.0,8328.0,5.1,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2008,tobacco,198.0,129.0,0.65,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2008,turmeric,118.0,654.0,5.54,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2009,arecanut,1140.0,1295.0,1.14,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2009,black_pepper,58.0,16.0,0.28,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2009,potato,131.0,1015.0,7.75,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2009,sugarcane,30.0,82.0,2.73,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2010,arecanut,1250.0,1412.0,1.13,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2010,black_pepper,62.0,23.0,0.37,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2010,cashewnut,293.0,289.0,0.99,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2010,dry_chillies,348.0,205.0,0.59,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2010,potato,130.0,1008.0,7.75,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2010,sugarcane,24.0,66.0,2.75,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2010,turmeric,98.0,543.0,5.54,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2011,arecanut,2061.0,2362.0,1.15,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2011,black_pepper,65.0,25.0,0.38,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2011,cashewnut,296.0,293.0,0.99,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2011,dry_chillies,379.0,224.0,0.59,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2011,potato,132.0,1025.0,7.77,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2011,sugarcane,25.0,69.0,2.76,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2011,turmeric,99.0,549.0,5.55,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2012,arecanut,2142.0,2539.0,1.19,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2012,black_pepper,68.0,33.0,0.49,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2012,cashewnut,308.0,314.0,1.02,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2012,dry_chillies,407.0,252.0,0.62,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2012,maize,1084.0,1987.0,1.83,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2012,potato,135.0,1069.0,7.92,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2012,sugarcane,34.0,101.0,2.97,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2012,turmeric,109.0,665.0,6.1,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2013,arecanut,1261.0,1506.0,1.19,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2013,black_pepper,42.0,20.0,0.48,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2013,cashewnut,205.0,218.0,1.06,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2013,dry_chillies,316.0,212.0,0.67,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
meghalaya,east_garo_hills,2013,maize,792.0,1489.0,1.88,laterite,hill,5.9,3.9,medium,low,low,35.4,moderate,medium,highly_saline,clay_loam,112.0,68.0,15.6,34.3,1.68,47.9,163.8,sufficient,31.6,waterlogging,agriculture,medium,36.0,,,,,,,,
